master_id,lineage_id,name,first_public_year,time_scope,resource_type,trainability,is_independent_dataset,is_direct_robot_trainable,origin,embodiment,full_body_tier,hours,episodes,tasks,modalities,storage_format,access_bucket,access_status,download_verified,license,parent_aggregate,versions,primary_url,evidence_urls,evidence_level,source_scope,dedup_note,last_verified,citation_count,influence_tier,impact_score,verification_state,verification_note,official_source_count,project_url,semantic_scholar_url
R0060,robovqa,RoboVQA,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,"3 embodiments: single-armed robot, single-armed human, single-armed human using grasping tools",非full-body,,61153,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,RoboVQA (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,88.2,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0176,ig-10k,IG-10K,2026,2022—2026主窗口,Benchmark/任务库,附带配对演示,false,false,真实+仿真人机配对,未统一披露,非full-body,,20000,50+任务、6域、4级模仿难度,,LeRobot 0.5,部分开放/分散获取,论文、项目与数据托管入口已核验；具体分包与许可见项目页,待核验,未核验,,IG-10K (2026),https://huggingface.co/datasets/imitator-game/IG-10K-Dataset,https://huggingface.co/datasets/imitator-game/IG-10K-Dataset,A,Hugging Face论文数据卡,,2026-09-02,0,新近/小众,79.2,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/imitator-game/IG-10K-Dataset,
R0022,stanford-maskvit-data,Stanford MaskVIT Data,2022,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,9200,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Stanford MaskVIT Data (2022),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,73,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0179,kinebench,KineBench,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,具身世界模型评测,机器人操作,非full-body,,,无需逆动力学模型的运动学落地评测,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,KineBench (2026),https://arxiv.org/abs/2607.19876,https://arxiv.org/abs/2607.19876,B,2026年7—8月arXiv完整增量审计,,2026-09-02,1,新近/小众,69.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/cca64746781656becb8d4b2970a3796d669dcb32
R0186,roboworld-evaluation-pipeline,RoboWorld Evaluation Pipeline,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,视频世界模型神经模拟器,通用机器人操作,非full-body,,,通用策略的快速世界模型评测,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,RoboWorld Evaluation Pipeline (2026),https://arxiv.org/abs/2607.01060,https://arxiv.org/abs/2607.01060,B,2026年7—8月arXiv完整增量审计,,2026-09-02,1,新近/小众,69.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/7c6b3f80cb6ae608c48c03e4d8327dde592f4278
R0187,saferelbench,SafeRelBench,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,空间关系安全评测,VLM具身agent,非full-body,,,过程级空间关系安全,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,SafeRelBench (2026),https://arxiv.org/abs/2607.14543,https://arxiv.org/abs/2607.14543,B,2026年7—8月arXiv完整增量审计,,2026-09-02,1,新近/小众,69.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/d45c2b8f3efee8b7c6da0dd9bdfae0d0c1ddc928
R0190,surgwmbench,SurgWMBench,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,外科视觉世界模型评测,手术机器人,非full-body,,,手术器械运动规划世界模型评测,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,SurgWMBench (2026),https://arxiv.org/abs/2608.08070,https://arxiv.org/abs/2608.08070,B,2026年7—8月arXiv完整增量审计,,2026-09-02,1,新近/小众,69.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/5240ee98f1931ef82bab7d046372da2e0a201ad5
R0040,dobbe,DobbE,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Mobile Manipulator,非full-body,,5208,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,DobbE (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,68.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0043,furniture-bench,Furniture Bench,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,5100,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Furniture Bench (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,68.3,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0048,io-ai-office-picknplace,IO-AI Office PicknPlace,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Human,非full-body,,3847,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,IO-AI Office PicknPlace (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,66,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0012,freiburg-franka-play,Freiburg Franka Play,2022,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,3242,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Freiburg Franka Play (2022),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,64.7,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0171,guardianbench,GuardianBench,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,指令—场景安全对比样本,具身agent,非full-body,,3024,同场景安全/危险指令对比评测,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,GuardianBench (2026),https://arxiv.org/abs/2608.21928,https://arxiv.org/abs/2608.21928,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,64.1,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/60513a537120ae301dd6dffcee1a20a63f730762
R0184,pinverify,PInVerify,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,离线多视角具身评测,主动视点选择agent,非full-body,,3000,18类物体的主动实例核验,多视角图像;自然语言属性;6扇区导航拓扑,,部分开放/分散获取,代码公开；数据下载入口按项目核验,部分,未核验,,PInVerify (2026),https://arxiv.org/abs/2605.30639,https://arxiv.org/abs/2605.30639；https://github.com/Avalon-S/PInVerify,A,arXiv第三轮反向查漏,,2026-09-02,0,新近/小众,64.1,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/Avalon-S/PInVerify,https://www.semanticscholar.org/paper/7b52cf7af2908867bc43ac250fa4f3a2b8ee8e94
R0061,sacson,SACSoN,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Wheeled Robot,非full-body,,3000,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,SACSoN (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,64.1,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0065,stanford-robocook,Stanford Robocook,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,2460,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Stanford Robocook (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,62.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0124,hifi-umi-2k,HiFi-UMI-2K,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,UMI式人类示范,未统一披露,非full-body,,2000,59类操作任务,,LeRobot v3/Parquet+Video,部分开放/分散获取,论文、项目与数据托管入口已核验；具体分包与许可见项目页,待核验,CC BY 4.0,,HiFi-UMI-2K (2026),https://huggingface.co/datasets/simple-world-lab/HiFi-UMI-2K,https://huggingface.co/datasets/simple-world-lab/HiFi-UMI-2K,A,Hugging Face论文数据卡,,2026-09-02,0,新近/小众,60.8,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/simple-world-lab/HiFi-UMI-2K,
R0082,fmb,FMB,2024,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,1804,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,FMB (2024),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,60,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0026,austin-mutex,Austin Mutex,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,1500,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Austin Mutex (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,58.5,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0029,berkeley-cable-routing,Berkeley Cable Routing,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,1482,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Berkeley Cable Routing (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,58.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0071,ucsd-pick-place,UCSD Pick Place,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,1355,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,UCSD Pick Place (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,57.7,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0023,usc-cloth-sim,USC Cloth Sim,2022,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,1000,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,USC Cloth Sim (2022),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,55.3,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0073,usc-jaco-play,USC Jaco Play,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,976,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,USC Jaco Play (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,55.1,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0031,berkeley-rpt-data,Berkeley RPT Data,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,960,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Berkeley RPT Data (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,54.9,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0028,berkeley-autolab-ur5,Berkeley Autolab UR5,2023,2022—2026主窗口,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,896,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Berkeley Autolab UR5 (2023),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,54.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
